phase,dataset,model_family,model_checkpoint,method,decision_mode,nicme_logit_cost_scale,cs_lambda,target_class,class_names,cost_matrix_C_true_pred,target_recall_floor,accuracy_floor,accuracy_floor_metric,floor_accuracy_value,target_recall_floor_met,accuracy_floor_met,all_floors_met,normalized_atc,atc,target_recall,target_fnr,target_precision,target_fpr,accuracy,balanced_accuracy,macro_f1,selection_score,auroc,auprc,nll,brier,ece,temperature,confusion_matrix,run,metrics_file,config_file,elapsed_seconds,best_val_selection_score,best_val_normalized_atc,best_val_target_recall,best_val_target_fnr,best_val_accuracy,best_val_balanced_accuracy,best_val_epoch,last_val_selection_score,last_val_normalized_atc,last_val_target_recall,last_val_accuracy
stop2a_nicme_tuning,breakhis_balanced_prototype,timm_dinov3_convnext_lora,timm/convnext_tiny.dinov3_lvd1689m,nicme_hybrid,calibrated_cost_min,0.05,0.1,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.6123046875,0.6213663738133627,0.6820197249965568,0.488965373830925,0.05982920903370473,2.35,"[[0, 32], [0, 32]]",stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_hybrid_s0.05_l0.1_04-28_07-11,results/timm_dinov3_convnext_lora_test/stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_hybrid_s0.05_l0.1_04-28_07-11/metrics_20260428_071138_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/080_stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_hybrid_s0.05_l0.1.json,29.131672382354736,0.1695,0.07344,0.9375,0.0625,0.5469,0.5469,2.0,0.1926,0.07656,0.9375,0.5156
stop2a_nicme_tuning,breakhis_balanced_prototype,timm_dinov3_convnext_lora,timm/convnext_tiny.dinov3_lvd1689m,nicme_hybrid,argmax,0.05,0.25,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.671875,False,False,False,0.2015625,2.015625,0.625,0.375,0.6896551724137931,0.28125,0.671875,0.671875,0.6711524345485687,0.709391015625,0.7275390625,0.7053883169273453,0.6456645501924729,0.4533935364166834,0.11212941259145734,,"[[23, 9], [12, 20]]",stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_hybrid_s0.05_l0.25_04-28_07-12,results/timm_dinov3_convnext_lora_test/stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_hybrid_s0.05_l0.25_04-28_07-12/metrics_20260428_071223_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/081_stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_hybrid_s0.05_l0.25.json,45.812281131744385,0.08505,0.06406,0.9062,0.09375,0.7812,0.7812,5.0,0.1382,0.07812,0.9062,0.6406
stop2a_nicme_tuning,breakhis_balanced_prototype,timm_dinov3_convnext_lora,timm/convnext_tiny.dinov3_lvd1689m,nicme_hybrid,calibrated_cost_min,0.05,0.25,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.7275390625,0.7053883169273453,0.62051607291202,0.4310738447102905,0.1060968485971598,0.5,"[[0, 32], [0, 32]]",stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_hybrid_s0.05_l0.25_04-28_07-12,results/timm_dinov3_convnext_lora_test/stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_hybrid_s0.05_l0.25_04-28_07-12/metrics_20260428_071223_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/081_stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_hybrid_s0.05_l0.25.json,45.812281131744385,0.08505,0.06406,0.9062,0.09375,0.7812,0.7812,5.0,0.1382,0.07812,0.9062,0.6406
stop2a_nicme_tuning,breakhis_balanced_prototype,timm_dinov3_convnext_lora,timm/convnext_tiny.dinov3_lvd1689m,nicme_hybrid,argmax,0.1,0.1,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.59375,False,False,False,0.096875,0.96875,0.875,0.125,0.56,0.6875,0.59375,0.59375,0.5588547189819725,0.19863906249999996,0.6123046875,0.6213663738133627,0.6798646026065318,0.48700540716475843,0.07142982725054027,,"[[10, 22], [4, 28]]",stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_hybrid_s0.1_l0.1_04-28_07-12,results/timm_dinov3_convnext_lora_test/stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_hybrid_s0.1_l0.1_04-28_07-12/metrics_20260428_071253_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/082_stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_hybrid_s0.1_l0.1.json,29.328115701675415,0.1695,0.07344,0.9375,0.0625,0.5469,0.5469,2.0,0.1926,0.07656,0.9375,0.5156
stop2a_nicme_tuning,breakhis_balanced_prototype,timm_dinov3_convnext_lora,timm/convnext_tiny.dinov3_lvd1689m,nicme_hybrid,calibrated_cost_min,0.1,0.1,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.6123046875,0.6213663738133627,0.6820197249965568,0.488965373830925,0.05982920903370473,2.35,"[[0, 32], [0, 32]]",stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_hybrid_s0.1_l0.1_04-28_07-12,results/timm_dinov3_convnext_lora_test/stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_hybrid_s0.1_l0.1_04-28_07-12/metrics_20260428_071253_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/082_stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_hybrid_s0.1_l0.1.json,29.328115701675415,0.1695,0.07344,0.9375,0.0625,0.5469,0.5469,2.0,0.1926,0.07656,0.9375,0.5156
stop2a_nicme_tuning,breakhis_balanced_prototype,timm_dinov3_convnext_lora,timm/convnext_tiny.dinov3_lvd1689m,nicme_hybrid,argmax,0.1,0.25,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.671875,False,False,False,0.2015625,2.015625,0.625,0.375,0.6896551724137931,0.28125,0.671875,0.671875,0.6711524345485687,0.709391015625,0.7275390625,0.7053883169273453,0.6456645501924729,0.4533935364166834,0.11212941259145734,,"[[23, 9], [12, 20]]",stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_hybrid_s0.1_l0.25_04-28_07-13,results/timm_dinov3_convnext_lora_test/stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_hybrid_s0.1_l0.25_04-28_07-13/metrics_20260428_071333_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/083_stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_hybrid_s0.1_l0.25.json,40.13530683517456,0.08505,0.06406,0.9062,0.09375,0.7812,0.7812,5.0,0.1382,0.07812,0.9062,0.6406
stop2a_nicme_tuning,breakhis_balanced_prototype,timm_dinov3_convnext_lora,timm/convnext_tiny.dinov3_lvd1689m,nicme_hybrid,calibrated_cost_min,0.1,0.25,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.7275390625,0.7053883169273453,0.62051607291202,0.4310738447102905,0.1060968485971598,0.5,"[[0, 32], [0, 32]]",stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_hybrid_s0.1_l0.25_04-28_07-13,results/timm_dinov3_convnext_lora_test/stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_hybrid_s0.1_l0.25_04-28_07-13/metrics_20260428_071333_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/083_stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_hybrid_s0.1_l0.25.json,40.13530683517456,0.08505,0.06406,0.9062,0.09375,0.7812,0.7812,5.0,0.1382,0.07812,0.9062,0.6406
stop2a_nicme_tuning,breakhis_balanced_prototype,timm_dinov3_convnext_lora,timm/convnext_tiny.dinov3_lvd1689m,nicme_hybrid,argmax,0.2,0.25,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.671875,False,False,False,0.2015625,2.015625,0.625,0.375,0.6896551724137931,0.28125,0.671875,0.671875,0.6711524345485687,0.709391015625,0.7275390625,0.7053883169273453,0.6456645501924729,0.4533935364166834,0.11212941259145734,,"[[23, 9], [12, 20]]",stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_hybrid_s0.2_l0.25_04-28_07-14,results/timm_dinov3_convnext_lora_test/stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_hybrid_s0.2_l0.25_04-28_07-14/metrics_20260428_071412_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/084_stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_hybrid_s0.2_l0.25.json,39.40631604194641,0.08505,0.06406,0.9062,0.09375,0.7812,0.7812,5.0,0.1382,0.07812,0.9062,0.6406
stop2a_nicme_tuning,breakhis_balanced_prototype,timm_dinov3_convnext_lora,timm/convnext_tiny.dinov3_lvd1689m,nicme_hybrid,calibrated_cost_min,0.2,0.25,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.5,True,False,False,0.05,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.1725,0.7275390625,0.7053883169273453,0.62051607291202,0.4310738447102905,0.1060968485971598,0.5,"[[0, 32], [0, 32]]",stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_hybrid_s0.2_l0.25_04-28_07-14,results/timm_dinov3_convnext_lora_test/stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_hybrid_s0.2_l0.25_04-28_07-14/metrics_20260428_071412_nicme_hybrid.json,results/stop2a_nicme_tuning/configs/084_stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_hybrid_s0.2_l0.25.json,39.40631604194641,0.08505,0.06406,0.9062,0.09375,0.7812,0.7812,5.0,0.1382,0.07812,0.9062,0.6406
stop2a_nicme_tuning,breakhis_balanced_prototype,timm_dinov3_convnext_lora,timm/convnext_tiny.dinov3_lvd1689m,nicme_logit_adjustment,argmax,0.025,0.0,malignant,"[""benign"", ""malignant""]","[[0.0, 1.0], [10.0, 0.0]]",0.97,0.85,accuracy,0.8125,False,False,False,0.075,0.75,0.875,0.125,0.7777777777777778,0.25,0.8125,0.8125,0.8117647058823529,0.11250624999999997,0.8310546875,0.8395463377760284,0.5272282212880565,0.3503289895021152,0.1643066117540002,,"[[24, 8], [4, 28]]",stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_logit_s0.025_04-28_07-06,results/timm_dinov3_convnext_lora_test/stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_logit_s0.025_04-28_07-06/metrics_20260428_070658_nicme_logit_adjustment.json,results/stop2a_nicme_tuning/configs/073_stop2a_tune_breakhis_balanced_prototype_timm_dinov3_convnext_lora_logit_s0.025.json,44.71041512489319,0.03422,0.03281,0.9688,0.03125,0.8125,0.8125,6.0,0.0372,0.03438,0.9688,0.7969
